TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
"1,038,111",846 P-6POGC15,Commodore Barry Park Pool Reconstruction,This project will reconstruct the concrete pool deck at Commodore John Barry Park.,completed,100,100,100,01/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,06/01/2017 12:00:00 AM,,06/01/2017 12:00:00 AM,"$54,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,B021,40.697043,-73.978041,Brooklyn
"9,407",846 P-2SNSTRW,Commodore Barry Park Comfort Station Reconstruction,This project will reconstruct the comfort station in Commodore Barry Park.,procurement,100,85,0,04/01/2019 12:00:00 AM,04/01/2020 12:00:00 AM,,05/01/2020 12:00:00 AM,05/01/2020 12:00:00 AM,02/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Between $3 million and $5 million,Davey Ives,12/20/2021 12:00:00 AM,Mayoral,"Flushing Avenue, North Elliot Place, Park Avenue and Navy Street",B021,40.697592280006,-73.979258769466,Brooklyn
"8,864",846 P-202CBPK,Commodore Barry Park Ballfields Reconstruction and Track and Sports Lighting Construction,This project will reconstruct the natural turf ballfields and construct new sports lighting and a track around the ballfields in Commodore Barry Park.,design,90,0,0,11/01/2018 12:00:00 AM,11/01/2019 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,,,,Greater than $10 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Park Avenue between Navy Street and North Elliot Place,B021,40.697040897251,-73.979413435426,Brooklyn
"7,045",846 P-4CPIRCP,Conch Playground Reconstruction,This project will reconstruct Conch (PS.105) Playground.,completed,100,100,100,12/01/2014 12:00:00 AM,12/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,10/01/2016 12:00:00 AM,11/01/2016 12:00:00 AM,05/01/2018 12:00:00 AM,,01/01/2018 12:00:00 AM,"$6,848,000",Joanne Amagrande,12/20/2021 12:00:00 AM,Mayoral,Located at Beach Channel Drive between Beach 49th Street and Beach 51st Street,Q394,40.59598278,-73.78069083,Queens
"1,260,111",846 P-102TOWR,Concrete Plant Park Towers Stabilization and Reconstruction,This project will stabilize and reconstruct the support structures for towers in Concrete Plant Park.,design-procurement,80,40,0,01/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,,,12/01/2020 12:00:00 AM,05/01/2021 12:00:00 AM,,,,,,,Between $3 million and $5 million,Contact Us,12/20/2021 12:00:00 AM,Mayoral,,X305,40.82591,-73.885105,Bronx
"1,747",846 P-213BOIL,Abe Stark Skating Rink Boiler and Chiller Reconstruction,This contract will reconstruct the boiler and chiller at the Abe Stark skating rink.,completed,100,100,100,12/01/2010 12:00:00 AM,,,11/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,07/01/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,12/01/2012 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,"$3,766,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council, Federal",,B169,40.57374694,-73.98560278,Brooklyn
"6,644",,Coney Island Greenway Construction,,proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,,12/20/2021 12:00:00 AM,,,B169,40.573298,-73.978814,Brooklyn
"2,055",846 P-2CIBWLK,"Coney Island Boardwalk Reconstruction, Brighton 15th Street to Coney Island Avenue",This project will reconstruct the Coney Island Boardwalk between Brighton 15th Street and Coney Island Avenue and the entrance at Brighton 15th Street.,completed,100,100,100,11/01/2009 12:00:00 AM,06/01/2013 12:00:00 AM,,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,09/01/2014 12:00:00 AM,,08/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,05/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,"$7,262,000",Davey Ives,12/20/2021 12:00:00 AM,State,Brighton 15th Street and Coney Island Avenue,B169,40.572854,-73.98074,Brooklyn
"9,206",846 P-2CIBBOL,Coney Island Boardwalk Security Measures Construction,This project will construct bollards and other security measures at entrances to Coney Island Boardwalk.,procurement,100,5,0,06/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,,07/01/2020 12:00:00 AM,07/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,,,,,,Between $5 million and $10 million,Davey Ives,12/20/2021 12:00:00 AM,Mayoral,Brighton 15th Street to West 37th Street,B169,40.572275,-73.981948,Brooklyn
"2,054",846 P-2CIBWK2,Coney Island Beach and Boardwalk Entrance Gardens Construction,"This project will construct new, attractive entrances to the beach and boardwalk at Brighton 2nd Street and West 33rd Street featuring new accessible ramps, stairs, seating areas, paths, benches, fences, lighting, railing and plantings.",completed,100,100,100,03/01/2011 12:00:00 AM,,,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,,08/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,04/01/2015 12:00:00 AM,"$1,978,000",Davey Ives,12/20/2021 12:00:00 AM,State,Coney Island Boardwalk at Brighton 2nd Street and at West 33rd Street,B169,40.574747,-73.968159,Brooklyn
"6,291",846 P-2CIWALK,Coney Island Boardwalk Reconstruction,This project will reconstruct a portion of the Coney Island Boardwalk.,design,5,0,0,02/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,,,,,,Greater than $10 million,Davey Ives,12/20/2021 12:00:00 AM,Mayoral,Coney Island Boardwalk between West 24th Street and  West 27th Street,B169,40.571694,-73.991419,Brooklyn
"9,983",,Coney Island Lifeguard Station Electrical Service Reconstruction,This project will reconstruct electrical service to the lifeguard station at Coney Island Boardwalk.,construction,100,100,0,12/01/2020 12:00:00 AM,02/01/2021 12:00:00 AM,,02/01/2021 12:00:00 AM,02/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,,05/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,,Less than $1 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,,Coney Island Boardwalk near Coney Island Avenue,B169,40.575106,-73.959007,Brooklyn
"10,075",,Park of the Americas Basketball Court Reconstruction,This project will reconstruct the basketball court and adjacent entrance at Park of the Americas.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Joanne Amagrande,12/20/2021 12:00:00 AM,City Council,104th Street and 42nd Avenue,Q026,40.748734,-73.861964,Queens
"6,261",846 P-6RFSB14,Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA),This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.,completed,100,100,100,12/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,,11/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,098,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,Pier to West 25th Street,B169,40.572585,-73.992147,"Brooklyn, Staten Island"
"6,261",846 P-6RFSB14,Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA),This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.,completed,100,100,100,12/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,,11/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,098,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,Harrison Av Bet Walton and Lorimer Sts,B358,40.702553,-73.94953,"Brooklyn, Staten Island"
"6,261",846 P-6RFSB14,Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA),This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.,completed,100,100,100,12/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,,11/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,098,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,Vermont St. bet. Linden Blvd. and Stanley Ave.,B214,40.658684,-73.887372,"Brooklyn, Staten Island"
"6,261",846 P-6RFSB14,Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA),This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.,completed,100,100,100,12/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,,11/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,098,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,"Beechwood Ave., Crescent Ave. and Jersey St.",R025,40.643401,-74.085714,"Brooklyn, Staten Island"
"6,261",846 P-6RFSB14,Brooklyn and Staten Island General Roofing Systems Reconstruction (CNYG-1214MA),This project will reconstruct roofing systems at various parks and recreation facilities in Brooklyn and Staten Island.,completed,100,100,100,12/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,,11/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,08/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,10/01/2019 12:00:00 AM,,02/01/2019 12:00:00 AM,"$2,098,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,S E Corner Brooklyn Av and Rutl& Rd,B254,40.659272,-73.944639,"Brooklyn, Staten Island"
"1,023,111",846 SANDY5-42,Conference House Park Timber Barrier Rail Reconstruction,This project will reconstruct timber barrier rail damaged from Hurricane Sandy at Conference House Park.,completed,100,100,100,03/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,,08/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,,12/01/2016 12:00:00 AM,"$322,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal",,R006,40.49951,-74.247672,Staten Island
"1,026,111",846 P-503TLCH,Conference House Park Lenape Playground Reconstruction,This project will reconstruct Lenape Playground.,completed,100,100,100,03/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,,09/01/2015 12:00:00 AM,11/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,,11/01/2015 12:00:00 AM,05/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,12/01/2016 12:00:00 AM,"$471,000",Joseph Homsey,12/20/2021 12:00:00 AM,City Council,,R006,40.500474,-74.252777,Staten Island
"1,066,111",846 EXPENSE,Conference House Beach Temporary Berm Reconstruction,This project will reconstruct temporary berms installed after Hurricane Sandy at Conference House Beach in Staten Island.,completed,100,100,100,11/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,,02/01/2016 12:00:00 AM,03/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,,08/01/2016 12:00:00 AM,"$168,000",Joseph Homsey,12/20/2021 12:00:00 AM,Mayoral,,R006,40.498662,-74.239039,Staten Island
"1,068,111",846 P-5PL15A4,Conference House Park Visitor Center Restroom Accessibility Reconstruction,This project will reconstruct the Visitor Center at Conference House Park to provide ADA-accessible restrooms.,completed,100,100,100,11/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,04/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,,07/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,,11/01/2017 12:00:00 AM,"$455,000",Joseph Homsey,12/20/2021 12:00:00 AM,Borough President,,R006,40.50505,-74.227176,Staten Island
"1,007",846 P-503CHP1,Conference House Pavilion Reconstruction,This project will reconstruct the Conference House Pavilion in Conference House Park.,completed,100,100,100,02/01/2013 12:00:00 AM,03/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,"$6,619,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Hylan Boulevard and Satterlee Street at Arthur Kill,R006,40.502301933331,-74.2542603088,Staten Island
"6,169",846 SANDY5-16,"Conference House Park Path, Rail, and Landscape Reconstruction (Hurricane Sandy)","This project will reconstruct Hurricane Sandy-damaged paths, the overlook and the parking lot in Conference House Park.",completed,100,100,100,05/01/2015 12:00:00 AM,06/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,"$471,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal",Page Avenue between Raritan Bay and Hylan Boulevard,R006,40.498828,-74.251186,Staten Island
"6,155",846 SANDY5-04,Staten Island South Emergency Protective Measures (Hurricane Sandy),This project will construct emergency protective measures at Conference House and Crescent Park beaches.,completed,100,100,100,05/01/2013 12:00:00 AM,06/01/2013 12:00:00 AM,,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,,11/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,"$2,957,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal","Pittsville St., Hylan Blvd. Richard Ave.",R006,40.497804,-74.245273,Staten Island
"6,155",846 SANDY5-04,Staten Island South Emergency Protective Measures (Hurricane Sandy),This project will construct emergency protective measures at Conference House and Crescent Park beaches.,completed,100,100,100,05/01/2013 12:00:00 AM,06/01/2013 12:00:00 AM,,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,,11/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,"$2,957,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal",Tennyson Dr. between Hales Ave. and Wiman Ave.,R135,40.535372,-74.146908,Staten Island
"6,120",846 SANDY5-13,Staten Island General Site Work (RG-713M),"This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.",completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,"$1,889,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal","Shore Road, Satterlee Street, Massachusetts, Surf, Billop Avenues, Brighton Street",R006,40.499142857872,-74.244906391211,Staten Island
"6,120",846 SANDY5-13,Staten Island General Site Work (RG-713M),"This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.",completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,"$1,889,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal","Between Graham Boulevard, Jefferson Avenue, Father Capodanno Boulevard",R046,40.583556,-74.071408,Staten Island
"10,226",,Pontiac Playground Reconstruction,This project will reconstruct the playground and construct a synthetic turf field in Pontiac Playground.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Michelle Martell,12/20/2021 12:00:00 AM,Mayoral,East 150th Street between Jackson Avenue and Concord Avenue,X207,40.814329,-73.908224,Bronx
"6,120",846 SANDY5-13,Staten Island General Site Work (RG-713M),"This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.",completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,"$1,889,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal","Hylan, Fairlawn to Emmet, Cedar Grove to New Dorp.",R016,40.563883560626,-74.097713007362,Staten Island
"6,120",846 SANDY5-13,Staten Island General Site Work (RG-713M),"This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.",completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,"$1,889,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal",Hylan Blvd. from Sharrott Ave. to Seguine Ave.,R079,40.512345,-74.198456,Staten Island
"6,120",846 SANDY5-13,Staten Island General Site Work (RG-713M),"This multisite contract will reconstruct play equipment, safety surfacing, play fields, pavements, fencing, plantings and general site work at various sites in Staten Island.",completed,100,100,100,03/01/2012 12:00:00 AM,03/01/2013 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,04/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,"$1,889,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, Federal","Victory Blvd., Clove Rd., Forest Ave.",R022,40.627668,-74.099777,Staten Island
"6,296",,Staten Island Building Demolition (Hurricane Sandy),"This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.",completed,100,100,100,02/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,,03/01/2016 12:00:00 AM,Less than $1 million,Joseph Homsey,12/20/2021 12:00:00 AM,,"Shore Road, Satterlee Street, Massachusetts, Surf, Billop Avenues, Brighton Street",R006,40.502513119982,-74.229437053218,Staten Island
"6,296",,Staten Island Building Demolition (Hurricane Sandy),"This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.",completed,100,100,100,02/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,,03/01/2016 12:00:00 AM,Less than $1 million,Joseph Homsey,12/20/2021 12:00:00 AM,,"Victory Boulevard, Signs Road, Travis Avenue, Arthur Kill Road",R017,40.578602,-74.184137,Staten Island
"6,296",,Staten Island Building Demolition (Hurricane Sandy),"This project will demolish four buildings in Staten Island, including 850 Page Avenue, two bungalows at Cedar Grove Beach and the New Springville Storehouse, all damaged from Hurricane Sandy.",completed,100,100,100,02/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,,07/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,09/01/2016 12:00:00 AM,,03/01/2016 12:00:00 AM,Less than $1 million,Joseph Homsey,12/20/2021 12:00:00 AM,,"Hylan, Fairlawn to Emmet, Cedar Grove to New Dorp.",R016,40.556663,-74.102253,Staten Island
